time,mass,unit,stable?
26431.47248339653,29.0,g,1
26432.465659618378,29.0,g,1
26433.458733797073,29.0,g,1
26434.466383457184,29.0,g,1
26435.459359884262,29.0,g,1
26436.468227386475,29.0,g,1
26437.461277484894,29.0,g,1
26438.470078229904,29.0,g,1
26439.46316051483,29.1,g,1
26440.472042798996,29.1,g,1
26441.465156316757,29.1,g,1
26442.47388935089,29.1,g,1
26443.466989278793,29.1,g,1
26444.475730895996,29.1,g,1
26445.468846082687,29.1,g,1
26446.476408958435,29.1,g,1
26447.469651460648,29.1,g,1
26448.478385925293,29.1,g,1
26449.47144961357,29.1,g,1
26450.4803109169,29.1,g,1
26451.473355054855,29.1,g,1
26452.46767616272,29.1,g,1
26453.475167036057,29.1,g,1
26454.469568490982,29.1,g,1
26455.47700572014,29.1,g,1
26456.470118522644,29.1,g,1
26457.478917837143,29.2,g,1
26458.472024917603,29.2,g,1
26459.480822086334,29.2,g,1
26460.47386097908,29.2,g,1
26461.48264861107,29.2,g,1
26462.475696086884,29.2,g,1
26463.484493017197,29.2,g,1
26464.477564811707,29.2,g,1
26465.486327171326,29.2,g,1
26466.479419708252,29.2,g,1
26467.48828148842,29.2,g,1
26468.48126578331,29.2,g,1
26469.474317789078,29.2,g,1
26470.48313808441,29.3,g,1
26471.476217985153,29.3,g,1
26472.485026836395,29.3,g,1
26473.478093147278,29.3,g,1
26474.485740423203,29.3,g,1
26475.47879600525,29.3,g,1
26476.48758840561,29.3,g,1
26477.481922864914,29.3,g,1
26478.49067568779,29.3,g,1
26479.483714818954,29.3,g,1
26480.491258859634,29.3,g,1
26481.484344005585,29.3,g,1
26482.493136882782,29.3,g,1
26483.486240386963,29.3,g,1
26484.493674993515,29.3,g,1
26485.48818874359,29.4,g,1
26486.481276512146,29.4,g,1
26487.4889023304,29.4,g,1
26488.497838020325,29.4,g,1
26489.490880727768,29.4,g,1
26490.499783039093,29.4,g,1
26491.492829561234,29.4,g,1
26492.485923290253,29.4,g,1
26493.494659423828,29.4,g,1
26494.487800359726,29.4,g,1
26495.4952480793,29.4,g,1
26496.48832654953,29.4,g,1
26497.497186899185,29.4,g,1
26498.4902677536,29.4,g,1
26499.49903535843,29.4,g,1
26500.492104053497,29.4,g,1
26501.50086760521,29.5,g,1
26502.49394273758,29.5,g,1
26503.502722501755,29.5,g,1
26504.495827674866,29.5,g,1
26505.504588127136,29.5,g,1
26506.497741937637,29.5,g,1
26507.50519657135,29.5,g,1
26508.499538898468,29.5,g,1
26509.507016420364,29.5,g,1
26510.501363515854,29.5,g,1
26511.494511127472,29.5,g,1
26512.501977205276,29.5,g,1
26513.496355056763,29.5,g,1
26514.505059957504,29.5,g,1
26515.498143672943,29.5,g,1
26516.5056142807,29.5,g,1
26517.49999165535,29.5,g,1
26518.507484197617,29.5,g,1
26519.501838207245,29.6,g,1
26520.50931954384,29.6,g,1
26521.502423286438,29.6,g,1
26522.511257886887,29.6,g,1
26523.504366636276,29.6,g,1
26524.513080835342,29.6,g,1
26525.506217241287,29.6,g,1
26526.51495409012,29.6,g,1
26527.508083581924,29.6,g,1
26528.516775369644,29.6,g,1
26529.50988674164,29.6,g,1
26530.502977132797,29.6,g,1
26531.510492563248,29.7,g,1
26532.503744363785,29.7,g,1
26533.512524604797,29.7,g,1
26534.521369695663,29.7,g,1
26535.514335632324,29.7,g,1
26536.50753903389,29.7,g,1
26537.516231298447,29.7,g,1
26538.509306192398,29.7,g,1
26539.51696896553,29.7,g,1
26540.510035276413,29.7,g,1
26541.519012451172,29.7,g,1
26542.512121915817,29.7,g,1
26543.520818710327,29.8,g,1
26544.51394033432,29.8,g,1
26545.522668123245,29.8,g,1
26546.51576781273,29.8,g,1
26547.52451658249,29.8,g,1
26548.51773929596,29.8,g,1
26549.52646636963,29.8,g,1
26550.518360853195,29.8,g,1
26551.527059793472,29.8,g,1
26552.520184516907,29.8,g,1
26553.52899003029,29.8,g,1
26554.52203989029,29.8,g,1
26555.530868291855,29.8,g,1
26556.52396583557,29.8,g,1
26557.517058372498,29.8,g,1
26558.525789022446,29.8,g,1
26559.518882513046,29.8,g,1
26560.527826070786,29.8,g,1
26561.52085375786,29.8,g,1
26562.529636621475,29.8,g,1
26563.522747516632,29.8,g,1
26564.530216932297,29.8,g,1
26565.523265600204,29.8,g,1
26566.532056570053,29.8,g,1
26567.525119304657,29.9,g,1
26568.533997774124,29.9,g,1
26569.526977062225,29.9,g,1
26570.535729169846,29.9,g,1
26571.528894662857,29.9,g,1
26572.537685871124,29.9,g,1
26573.530767679214,29.9,g,1
26574.539663553238,29.9,g,1
26575.531596660614,29.9,g,1
26576.540380954742,29.9,g,1
26577.53360390663,29.9,g,1
26578.542511701584,29.9,g,1
26579.53554058075,29.9,g,1
26580.528663396835,29.9,g,1
26581.537408590317,30.0,g,1
26582.53051519394,30.0,g,1
26583.539244651794,30.0,g,1
26584.532506465912,30.0,g,1
26585.541219711304,30.0,g,1
26586.53319454193,30.0,g,1
26587.541962623596,30.0,g,1
26588.53504395485,30.0,g,1
26589.543932437897,30.0,g,1
26590.537000656128,30.0,g,1
26591.54582095146,30.0,g,1
26592.538854599,30.0,g,1
26593.54637503624,30.0,g,1
26594.539476156235,30.0,g,1
26595.548333644867,30.1,g,1
26596.541424512863,30.1,g,1
26597.550169229507,30.1,g,1
26598.543246269226,30.1,g,1
26599.550738573074,30.1,g,1
26600.543820858,30.1,g,1
26601.552767276764,30.1,g,1
26602.545811891556,30.1,g,1
26603.538885354996,30.1,g,1
26604.547652721405,30.1,g,1
26605.540747642517,30.1,g,1
26606.548237085342,30.1,g,1
26607.54136824608,30.1,g,1
26608.550169944763,30.1,g,1
26609.543216228485,30.1,g,1
26610.5521171093,30.2,g,1
26611.54516363144,30.2,g,1
26612.55399298668,30.2,g,1
26613.547214984894,30.2,g,1
26614.556206703186,30.2,g,1
26615.54927921295,30.2,g,1
26616.556806325912,30.2,g,1
26617.551149845123,30.2,g,1
26618.5587079525,30.2,g,1
26619.551805973053,30.2,g,1
26620.560547351837,30.2,g,1
26621.553636074066,30.2,g,1
26622.562396287918,30.2,g,1
26623.555500030518,30.2,g,1
26624.548600912094,30.2,g,1
26625.55732011795,30.2,g,1
26626.55039691925,30.2,g,1
26627.559106111526,30.2,g,1
26628.552280664444,30.2,g,1
26629.561049461365,30.2,g,1
26630.554048538208,30.3,g,1
26631.5617082119,30.3,g,1
26632.554773569107,30.3,g,1
26633.563722610474,30.3,g,1
