time,mass,unit,stable?
647.063351392746,658.0,g,0
648.0557777881622,658.8,g,0
649.0640635490417,659.9,g,0
650.0568206310272,660.8,g,0
651.0493931770325,661.8,g,0
652.0584750175476,662.8,g,0
653.0506091117859,663.9,g,0
654.0597531795502,664.7,g,0
655.0675041675568,665.6,g,0
656.0610826015472,666.6,g,0
657.0532374382019,667.6,g,0
658.0619156360626,668.6,g,0
659.054128408432,669.5,g,0
660.0633141994476,670.6,g,0
661.056028842926,671.5,g,0
662.0640361309052,672.3,g,0
663.0570499897003,673.4,g,0
664.0651910305023,674.4,g,0
665.0579442977905,675.4,g,0
666.066529750824,676.2,g,0
667.0595755577087,677.3,g,0
668.0677449703217,678.2,g,0
669.0603399276733,679.1,g,0
670.0691430568695,680.2,g,0
671.061961889267,681.1,g,0
672.0707380771637,682.1,g,0
673.0632553100586,683.0,g,0
674.0717785358429,684.0,g,0
675.063916683197,684.9,g,0
676.0730912685394,685.8,g,0
677.0655632019043,686.9,g,0
678.0737295150757,687.8,g,0
679.0667369365692,688.8,g,0
680.0754120349884,689.7,g,0
681.0684237480164,690.8,g,0
682.0764920711517,691.7,g,0
683.0691504478455,692.6,g,0
684.0776543617249,693.7,g,0
685.0708355903625,694.5,g,0
686.0639252662659,695.4,g,0
687.0719263553619,696.5,g,0
688.0799286365509,697.6,g,0
689.0729253292084,698.5,g,0
690.0659205913544,699.3,g,0
691.0738241672516,700.4,g,0
692.0674200057983,701.2,g,0
693.0751895904541,702.1,g,0
694.0683362483978,703.2,g,0
695.0766491889954,704.3,g,0
696.069352388382,705.1,g,0
697.0779824256897,706.0,g,0
698.0706715583801,707.1,g,0
699.0790979862213,708.0,g,0
700.0716903209686,708.8,g,0
701.0808191299438,709.9,g,0
702.0728566646576,711.0,g,0
703.0818221569061,711.9,g,0
704.0740373134613,712.7,g,0
705.0830588340759,713.8,g,0
706.0756380558014,714.7,g,0
707.0841076374054,715.6,g,0
708.0768864154816,716.6,g,0
709.0850741863251,717.6,g,0
710.0775499343872,718.6,g,0
711.0861361026764,719.5,g,0
712.0791375637054,720.5,g,0
713.0877215862274,721.4,g,0
714.079892873764,722.3,g,0
715.0882325172424,723.3,g,0
716.081253528595,724.2,g,0
717.0743968486786,725.1,g,0
718.082498550415,726.1,g,0
719.0907142162323,727.2,g,0
720.084281206131,728.1,g,0
721.0770843029022,729.0,g,0
722.084677696228,730.0,g,0
723.0777523517609,730.9,g,0
724.0865511894226,731.8,g,0
725.0786592960358,732.8,g,0
726.0873599052429,733.9,g,0
727.0803897380829,734.8,g,0
728.0885758399963,735.7,g,0
729.1504900455475,736.7,g,0
730.090484380722,737.6,g,0
731.0824844837189,738.5,g,0
732.0915105342865,739.5,g,0
733.0844948291779,740.6,g,0
734.0924932956696,741.5,g,0
735.0864930152893,742.4,g,0
736.0934841632843,743.4,g,0
737.0864889621735,744.3,g,0
738.0944917201996,745.2,g,0
739.0904860496521,746.2,g,0
740.096538066864,747.3,g,0
741.0885326862335,748.1,g,0
742.0971367359161,749.1,g,0
743.090164899826,750.1,g,0
744.0988936424255,751.0,g,0
745.0911326408386,751.8,g,0
746.08393907547,752.9,g,0
747.0924873352051,753.8,g,0
748.0854890346527,754.8,g,0
749.0940737724304,755.7,g,0
750.1022346019745,756.8,g,0
751.0953886508942,757.7,g,0
752.0878689289093,758.5,g,0
753.0961253643036,759.6,g,0
754.105230808258,760.5,g,0
755.097704410553,761.3,g,0
756.0904240608215,762.4,g,0
757.0991399288177,763.3,g,0
758.0913045406342,764.3,g,0
759.0998685359955,765.2,g,0
760.0938947200775,766.3,g,0
761.1011667251587,767.2,g,0
762.0942053794861,768.0,g,0
763.1022095680237,769.1,g,0
764.095621585846,769.9,g,0
765.103639125824,770.8,g,0
766.0960218906403,771.9,g,0
767.1046764850616,772.9,g,0
768.0974779129028,773.8,g,0
769.1063437461853,774.7,g,0
770.0983283519745,775.7,g,0
771.1073634624481,776.6,g,0
772.099577665329,777.5,g,0
773.1086139678955,778.5,g,0
774.100688457489,779.6,g,0
775.09428191185,780.5,g,0
776.1026623249054,781.3,g,0
777.0948474407196,782.4,g,0
778.1035845279694,783.3,g,0
779.0963222980499,784.1,g,0
780.1050300598145,785.2,g,0
781.1133019924164,786.1,g,0
782.1061906814575,787.1,g,0
783.0982155799866,788.0,g,0
784.1073551177979,789.1,g,0
785.1153345108032,789.9,g,0
786.108514547348,790.8,g,0
787.1014864444733,791.9,g,0
788.1094794273376,792.7,g,0
789.1025323867798,793.6,g,0
790.1105697154999,794.7,g,0
791.1037566661835,795.7,g,0
792.1124668121338,796.6,g,0
793.1044902801514,797.4,g,0
794.1131381988525,798.5,g,0
795.1062927246094,799.4,g,0
796.1147236824036,800.2,g,0
797.1068484783173,801.3,g,0
798.1152586936951,802.2,g,0
799.1089012622833,803.2,g,0
800.1170613765717,804.1,g,0
801.1097161769867,805.2,g,0
802.1182217597961,806.0,g,0
803.1112217903137,806.9,g,0
804.1202347278595,808.0,g,0
805.1132256984711,808.8,g,0
806.1202254295349,809.6,g,0
807.1132273674011,810.7,g,0
808.1067757606506,811.8,g,0
809.1147797107697,812.6,g,0
810.1227781772614,813.5,g,0
811.1166944503784,814.5,g,0
812.1087305545807,815.4,g,0
813.1177253723145,816.3,g,0
814.1102864742279,817.4,g,0
815.1182868480682,818.2,g,0
816.111337184906,819.2,g,0
817.1193351745605,820.1,g,0
818.1123349666595,821.2,g,0
819.1204018592834,822.1,g,0
820.1138727664948,823.0,g,0
821.1224348545074,824.0,g,0
822.114536523819,824.8,g,0
823.122848033905,825.7,g,0
824.1158094406128,826.8,g,0
825.1242587566376,827.7,g,0
826.1173832416534,828.7,g,0
827.1264543533325,829.5,g,0
828.1186084747314,830.6,g,0
829.1266067028046,831.5,g,0
830.119601726532,832.3,g,0
831.1286180019379,833.4,g,0
832.1212027072906,834.2,g,0
833.1294276714325,835.1,g,0
834.1224157810211,836.2,g,0
835.1301839351654,837.2,g,0
836.123063325882,838.1,g,0
837.1318764686584,839.0,g,0
838.1249434947968,840.0,g,0
839.1173112392426,840.9,g,0
840.1254615783691,841.7,g,0
841.1346230506897,842.8,g,0
842.1273448467255,843.7,g,0
843.1354622840881,844.6,g,0
844.1279134750366,845.6,g,0
845.1367864608765,846.6,g,0
846.129800081253,847.5,g,0
847.1220333576202,848.4,g,0
848.1304023265839,849.4,g,0
849.1230673789978,850.3,g,0
850.1322076320648,851.1,g,0
851.1247634887695,852.1,g,0
852.1329660415649,853.0,g,0
853.1263086795807,854.0,g,0
854.1344952583313,855.0,g,0
855.1277480125427,856.0,g,0
856.1354308128357,856.9,g,0
857.1289401054382,857.7,g,0
858.1369392871857,858.8,g,0
859.1300959587097,859.6,g,0
860.1378953456879,860.5,g,0
861.1311178207397,861.5,g,0
862.1391077041626,862.4,g,0
863.1317603588104,863.4,g,0
864.1402199268341,864.3,g,0
865.1335029602051,865.4,g,0
866.1415405273438,866.3,g,0
867.1350340843201,867.1,g,0
868.1430373191833,868.2,g,0
869.1356072425842,869.0,g,0
870.1446442604065,869.9,g,0
871.1366391181946,870.9,g,0
872.1451587677002,871.8,g,0
873.137825012207,872.8,g,0
874.1305763721466,873.7,g,0
875.139416217804,874.8,g,0
876.1480209827423,875.6,g,0
877.1410660743713,876.5,g,0
