time,mass,unit,stable?
189.03329038619995,10.6,g,1
190.04071974754333,10.6,g,1
191.03363847732544,10.7,g,1
192.041889667511,10.7,g,1
193.0496048927307,10.7,g,1
194.04397678375244,10.7,g,1
195.03674411773682,10.8,g,1
196.0451352596283,10.8,g,1
197.03779649734497,10.8,g,1
198.0461187362671,10.9,g,1
199.03887367248535,10.9,g,1
200.04593634605408,11.0,g,1
201.04002618789673,11.0,g,1
202.04783248901367,11.0,g,1
203.03808283805847,11.0,g,1
204.04982471466064,11.1,g,1
205.0424485206604,11.1,g,1
206.05065727233887,11.1,g,1
207.04115509986877,11.1,g,1
208.0490221977234,11.2,g,1
209.04487109184265,11.2,g,1
210.0500340461731,11.3,g,1
211.04598808288574,11.3,g,1
212.0381989479065,11.3,g,1
213.04738974571228,11.3,g,1
214.05391597747803,11.4,g,1
215.04861569404602,11.4,g,1
216.03775429725647,11.4,g,1
217.04998683929443,11.5,g,1
218.05612897872925,11.5,g,1
219.04829049110413,11.5,g,1
220.04122066497803,11.6,g,1
221.05224204063416,11.6,g,1
222.04488730430603,11.6,g,1
223.05020308494568,11.6,g,1
224.04604649543762,11.7,g,1
225.05096077919006,11.7,g,1
226.0460810661316,11.7,g,1
227.05556344985962,11.8,g,1
228.04476928710938,11.8,g,1
229.0555181503296,11.8,g,1
230.04644346237183,11.9,g,1
231.05788850784302,11.9,g,1
232.05066585540771,11.9,g,1
233.05849170684814,11.9,g,1
234.05200362205505,12.0,g,1
235.0587673187256,12.0,g,1
236.05134797096252,12.1,g,1
237.0579707622528,12.1,g,1
238.05192708969116,12.1,g,1
239.0625557899475,12.1,g,1
240.05589365959167,12.2,g,1
241.04551887512207,12.2,g,1
242.05549430847168,12.2,g,1
243.0656397342682,12.3,g,1
244.05702781677246,12.3,g,1
245.04800248146057,12.3,g,1
246.05940508842468,12.4,g,1
247.05104613304138,12.4,g,1
248.06043195724487,12.4,g,1
249.04956984519958,12.4,g,1
250.05988144874573,12.5,g,1
251.0521149635315,12.5,g,1
252.05924081802368,12.5,g,1
253.05530738830566,12.5,g,1
254.06010246276855,12.6,g,1
255.0564181804657,12.6,g,1
256.04884934425354,12.7,g,1
257.05797934532166,12.7,g,1
258.048481464386,12.7,g,1
259.0555245876312,12.7,g,1
260.0489077568054,12.8,g,1
261.0575108528137,12.8,g,1
262.06788206100464,12.8,g,1
263.05919313430786,12.9,g,1
264.05466651916504,12.9,g,1
265.0610017776489,12.9,g,1
266.0715024471283,13.0,g,1
267.0611674785614,13.0,g,1
268.05668210983276,13.0,g,1
269.0652322769165,13.0,g,1
270.05787110328674,13.1,g,1
271.0634984970093,13.1,g,1
272.05895805358887,13.1,g,1
273.067330121994,13.2,g,1
274.05969309806824,13.2,g,1
275.0651135444641,13.3,g,1
276.0611717700958,13.3,g,1
277.0685684680939,13.3,g,1
278.0625641345978,13.3,g,1
279.07125067710876,13.3,g,1
280.0638921260834,13.4,g,1
281.0724310874939,13.4,g,1
282.0651078224182,13.4,g,1
283.07361912727356,13.5,g,1
284.06625390052795,13.5,g,1
285.0576641559601,13.6,g,1
286.0675036907196,13.6,g,1
287.0600507259369,13.6,g,1
288.06891345977783,13.6,g,1
289.061322927475,13.7,g,1
290.0671558380127,13.7,g,1
291.06238198280334,13.7,g,1
292.06744956970215,13.8,g,1
293.0635862350464,13.8,g,1
294.07228684425354,13.8,g,1
295.0651812553406,13.9,g,1
296.07354855537415,13.9,g,1
297.066166639328,13.9,g,1
298.07466077804565,13.9,g,1
299.0676300525665,14.0,g,1
300.07302713394165,14.0,g,1
301.06849336624146,14.0,g,1
302.0770773887634,14.1,g,1
303.0696165561676,14.1,g,1
304.0783894062042,14.1,g,1
305.0681583881378,14.1,g,1
306.079229593277,14.2,g,1
307.0724823474884,14.2,g,1
308.08052802085876,14.2,g,1
309.07344698905945,14.3,g,1
310.0660810470581,14.3,g,1
311.0746612548828,14.4,g,1
312.06418561935425,14.4,g,1
313.0722305774689,14.4,g,1
314.0681138038635,14.4,g,1
315.076406955719,14.4,g,1
316.06995391845703,14.5,g,1
317.0752897262573,14.5,g,1
318.0709037780762,14.5,g,1
319.0767922401428,14.6,g,1
320.0708439350128,14.7,g,1
321.0807182788849,14.6,g,1
322.07393169403076,14.6,g,1
323.0807349681854,14.6,g,1
324.0716857910156,14.6,g,1
325.0828149318695,14.7,g,1
326.075701713562,14.7,g,1
327.08041882514954,14.7,g,1
328.07694697380066,14.8,g,1
329.0846948623657,14.8,g,1
330.0752079486847,14.9,g,1
331.086544752121,14.9,g,1
332.0767605304718,14.9,g,1
333.08401560783386,14.9,g,1
334.08050179481506,15.0,g,1
335.08653712272644,15.0,g,1
336.0785140991211,15.0,g,1
337.0892345905304,15.0,g,1
338.0829451084137,15.1,g,1
339.075558423996,15.1,g,1
340.0834608078003,15.2,g,1
341.0899097919464,15.2,g,1
342.08167028427124,15.2,g,1
343.07847905158997,15.2,g,1
344.08304810523987,15.3,g,1
345.07839584350586,15.3,g,1
346.0877990722656,15.3,g,1
347.07731795310974,15.4,g,1
348.08824396133423,15.4,g,1
349.08108472824097,15.4,g,1
350.0877480506897,15.5,g,1
351.08288955688477,15.5,g,1
352.0915307998657,15.5,g,1
353.0835566520691,15.5,g,1
354.0921721458435,15.6,g,1
355.0853900909424,15.6,g,1
356.0908226966858,15.7,g,1
357.08619570732117,15.7,g,1
358.0945506095886,15.7,g,1
359.08771562576294,15.8,g,1
360.09592938423157,15.8,g,1
361.08869099617004,15.8,g,1
362.09754371643066,15.8,g,1
363.0867509841919,15.8,g,1
364.07996797561646,15.9,g,1
365.0914738178253,15.9,g,1
366.0846178531647,15.9,g,1
367.0899295806885,16.0,g,1
368.0994915962219,16.0,g,1
369.0937328338623,16.1,g,1
370.086083650589,16.1,g,1
371.0930209159851,16.1,g,1
372.08828377723694,16.1,g,1
373.09403824806213,16.2,g,1
374.0853614807129,16.2,g,1
375.0968060493469,16.2,g,1
376.09011483192444,16.2,g,1
377.0985269546509,16.3,g,1
378.0912983417511,16.3,g,1
379.10003876686096,16.3,g,1
380.08916306495667,16.4,g,1
381.10079169273376,16.4,g,1
382.09389877319336,16.4,g,1
383.10188913345337,16.5,g,1
384.0948877334595,16.5,g,1
385.10288882255554,16.5,g,1
386.0958948135376,16.6,g,1
387.1038918495178,16.6,g,1
388.0968861579895,16.6,g,1
389.08989095687866,16.7,g,1
390.097886800766,16.7,g,1
391.0908863544464,16.7,g,1
392.0998868942261,16.7,g,1
393.0918879508972,16.7,g,1
394.1008858680725,16.8,g,1
395.1088910102844,16.8,g,1
396.1018953323364,16.9,g,1
397.09488916397095,16.9,g,1
398.1028869152069,16.9,g,1
399.0958878993988,17.0,g,1
400.10389041900635,17.0,g,1
401.09688806533813,17.0,g,1
402.1058871746063,17.0,g,1
403.0978879928589,17.1,g,1
404.10688948631287,17.1,g,1
405.09988832473755,17.1,g,1
406.107892036438,17.2,g,1
407.10089349746704,17.2,g,1
408.10888743400574,17.2,g,1
409.1018922328949,17.3,g,1
410.10988664627075,17.3,g,1
411.10289239883423,17.3,g,1
412.1118893623352,17.3,g,1
413.1038875579834,17.4,g,1
414.11289715766907,17.4,g,1
415.1058917045593,17.4,g,1
416.113888502121,17.5,g,1
417.10688757896423,17.5,g,1
418.0988872051239,17.5,g,1
419.1078884601593,17.6,g,1
420.10088753700256,17.6,g,1
421.10889196395874,17.6,g,1
422.1178894042969,17.6,g,1
423.10989570617676,17.7,g,1
424.10292077064514,17.7,g,1
425.111887216568,17.7,g,1
426.10488843917847,17.8,g,1
427.1128888130188,17.8,g,1
428.1048879623413,17.8,g,1
429.113894701004,17.9,g,1
430.10688757896423,17.9,g,1
431.114887714386,17.9,g,1
432.1078870296478,18.0,g,1
433.1159176826477,18.0,g,1
434.10888862609863,18.0,g,1
435.11789298057556,18.0,g,1
436.10988688468933,18.1,g,1
437.11888790130615,18.1,g,1
438.11189556121826,18.2,g,1
439.11989307403564,18.2,g,1
440.1128873825073,18.2,g,1
441.1208872795105,18.2,g,1
442.1138880252838,18.3,g,1
443.12189388275146,18.3,g,1
444.114887714386,18.3,g,1
445.1078886985779,18.4,g,1
446.1158905029297,18.4,g,1
447.10888600349426,18.5,g,1
448.11788725852966,18.5,g,1
449.1098880767822,18.5,g,1
450.11889243125916,18.5,g,1
451.1108956336975,18.5,g,1
452.1198923587799,18.6,g,1
453.11288952827454,18.6,g,1
454.1208875179291,18.6,g,1
455.11388897895813,18.7,g,1
456.1218886375427,18.7,g,1
457.1148931980133,18.7,g,1
458.12388801574707,18.8,g,1
459.1158940792084,18.8,g,1
460.1248941421509,18.8,g,1
461.1168885231018,18.9,g,1
462.1258888244629,18.9,g,1
463.11889004707336,18.9,g,1
464.12689089775085,18.9,g,1
465.11988830566406,19.0,g,1
466.12788939476013,19.0,g,1
467.1208896636963,19.0,g,1
468.1288869380951,19.1,g,1
469.12191891670227,19.1,g,1
470.114892244339,19.1,g,1
471.1228868961334,19.2,g,1
472.11591720581055,19.2,g,1
473.12388730049133,19.2,g,1
474.1329183578491,19.2,g,1
475.1258957386017,19.3,g,1
476.1178855895996,19.3,g,1
477.1268870830536,19.4,g,1
478.11988711357117,19.4,g,1
479.12788915634155,19.4,g,1
480.1208872795105,19.4,g,1
481.1288869380951,19.5,g,1
482.12189197540283,19.5,g,1
483.12988662719727,19.5,g,1
484.1228892803192,19.6,g,1
485.1318869590759,19.6,g,1
486.12389302253723,19.6,g,1
487.1328926086426,19.7,g,1
488.12589144706726,19.7,g,1
489.1338930130005,19.7,g,1
490.12688636779785,19.7,g,1
491.13488841056824,19.7,g,1
492.1278920173645,19.8,g,1
493.1358890533447,19.8,g,1
494.12888836860657,19.9,g,1
495.1368863582611,19.9,g,1
496.12988901138306,19.9,g,1
497.122887134552,19.9,g,1
498.13089060783386,20.0,g,1
499.12388706207275,20.0,g,1
500.1318869590759,20.0,g,1
501.1408941745758,20.0,g,1
502.133887052536,20.1,g,1
503.1258955001831,20.1,g,1
504.1348874568939,20.2,g,1
505.1278941631317,20.2,g,1
506.13589239120483,20.2,g,1
507.12889194488525,20.3,g,1
508.13688826560974,20.3,g,1
509.1298916339874,20.3,g,1
510.13888812065125,20.3,g,1
511.1309199333191,20.4,g,1
512.1398875713348,20.4,g,1
513.1318888664246,20.5,g,1
514.1408879756927,20.5,g,1
515.1338865756989,20.5,g,1
516.1418914794922,20.5,g,1
517.1348876953125,20.5,g,1
518.1428878307343,20.6,g,1
519.1358940601349,20.6,g,1
520.1438875198364,20.6,g,1
521.1368901729584,20.7,g,1
522.1298868656158,20.7,g,1
523.1378879547119,20.8,g,1
524.1308870315552,20.8,g,1
525.1398878097534,20.8,g,1
526.1318879127502,20.8,g,1
527.1408877372742,20.9,g,1
528.1488916873932,20.9,g,1
529.1419293880463,20.9,g,1
530.1348881721497,20.9,g,1
531.1428868770599,21.0,g,1
532.1358878612518,21.0,g,1
533.143887758255,21.1,g,1
534.1368880271912,21.1,g,1
535.1458878517151,21.1,g,1
536.1378862857819,21.1,g,1
537.1468887329102,21.2,g,1
538.1388871669769,21.2,g,1
539.1478955745697,21.2,g,1
540.1408915519714,21.2,g,1
541.148889541626,21.3,g,1
542.141893863678,21.3,g,1
543.1499176025391,21.4,g,1
544.1428875923157,21.4,g,1
545.1508874893188,21.4,g,1
546.1438934803009,21.4,g,1
547.1529183387756,21.5,g,1
548.14488697052,21.5,g,1
549.1378870010376,21.5,g,1
550.146888256073,21.6,g,1
551.1388881206512,21.6,g,1
552.1478893756866,21.6,g,1
553.1408951282501,21.7,g,1
554.1488862037659,21.7,g,1
555.141891002655,21.7,g,1
556.1498870849609,21.7,g,1
557.1428875923157,21.7,g,1
558.1518890857697,21.8,g,1
559.1438910961151,21.8,g,1
560.1528959274292,21.9,g,1
561.144889831543,21.9,g,1
562.153892993927,21.9,g,1
563.1468887329102,21.9,g,1
564.154887676239,22.0,g,1
565.1479067802429,22.0,g,1
566.15593791008,22.0,g,1
567.148889541626,22.1,g,1
568.1568875312805,22.1,g,1
569.1498889923096,22.1,g,1
570.1588866710663,22.2,g,1
571.1508893966675,22.2,g,1
572.1438872814178,22.2,g,1
573.1528906822205,22.3,g,1
574.1458895206451,22.3,g,1
575.1538882255554,22.3,g,1
576.1458876132965,22.3,g,1
577.154890537262,22.4,g,1
578.1478884220123,22.4,g,1
579.1558890342712,22.4,g,1
580.1488885879517,22.5,g,1
581.1568870544434,22.5,g,1
582.1498889923096,22.5,g,1
583.1588895320892,22.6,g,1
584.150886297226,22.6,g,1
585.1598861217499,22.6,g,1
586.1528897285461,22.7,g,1
587.1608943939209,22.7,g,1
588.1539008617401,22.7,g,1
589.1618912220001,22.8,g,1
590.1548883914948,22.8,g,1
591.1628863811493,22.8,g,1
592.1558892726898,22.8,g,1
593.1562395095825,22.9,g,1
594.151606798172,22.9,g,1
595.165778875351,22.9,g,1
596.1588313579559,23.0,g,1
597.1667358875275,23.0,g,1
598.1597599983215,23.0,g,1
599.1519422531128,23.1,g,1
600.1604163646698,23.1,g,1
601.1533987522125,23.1,g,1
602.1623928546906,23.1,g,1
603.1543855667114,23.2,g,1
604.1634168624878,23.2,g,1
605.1562840938568,23.2,g,1
606.1640372276306,23.3,g,1
607.172669172287,23.3,g,1
608.1657183170319,23.3,g,1
609.1590166091919,23.4,g,1
610.1670401096344,23.4,g,1
611.1590387821198,23.4,g,1
612.1679074764252,23.4,g,1
613.1608736515045,23.5,g,1
614.1688737869263,23.5,g,1
615.161913394928,23.5,g,1
616.1708760261536,23.6,g,1
617.1628725528717,23.6,g,1
618.1719295978546,23.6,g,1
619.1639161109924,23.7,g,1
620.1728708744049,23.7,g,1
621.165872335434,23.7,g,1
622.1739010810852,23.7,g,1
623.1668727397919,23.8,g,1
624.1748745441437,23.8,g,1
625.1678705215454,23.8,g,1
626.1768872737885,23.9,g,1
627.1688704490662,23.9,g,1
628.1618707180023,23.9,g,1
629.1701276302338,24.0,g,1
630.1631214618683,24.0,g,1
631.1711664199829,24.0,g,1
632.1641290187836,24.0,g,1
633.1721248626709,24.1,g,1
634.1651525497437,24.1,g,1
635.1741509437561,24.1,g,1
636.1661229133606,24.2,g,1
637.1751217842102,24.2,g,1
638.1671237945557,24.2,g,1
639.1761248111725,24.3,g,1
640.1691768169403,24.3,g,1
641.1771638393402,24.3,g,1
642.1701514720917,24.4,g,1
643.1791236400604,24.4,g,1
644.1711325645447,24.4,g,1
645.1801810264587,24.4,g,1
646.1721675395966,24.5,g,1
647.1811230182648,24.5,g,1
648.1741237640381,24.6,g,1
649.1821594238281,24.6,g,1
650.175151348114,24.6,g,1
651.183164358139,24.6,g,1
652.1761622428894,24.6,g,1
653.184163570404,24.7,g,1
654.1771461963654,24.7,g,1
655.1701381206512,24.8,g,1
656.1781499385834,24.8,g,1
657.171124458313,24.8,g,1
658.1791579723358,24.8,g,1
659.1721518039703,24.9,g,1
660.1811621189117,24.9,g,1
661.1731600761414,24.9,g,1
662.1821548938751,25.0,g,1
663.1751244068146,25.0,g,1
664.1831243038177,25.0,g,1
665.1761388778687,25.0,g,1
666.1841220855713,25.1,g,1
667.1771214008331,25.1,g,1
668.1861238479614,25.2,g,1
669.178120136261,25.2,g,1
670.1871643066406,25.2,g,1
671.1791260242462,25.2,g,1
672.1881201267242,25.2,g,1
673.1811258792877,25.3,g,1
674.189124584198,25.3,g,1
675.1821284294128,25.4,g,1
676.1901667118073,25.4,g,1
677.1831705570221,25.4,g,1
678.1921215057373,25.4,g,1
679.1841642856598,25.5,g,1
680.193142414093,25.5,g,1
681.1851243972778,25.5,g,1
682.1941623687744,25.6,g,1
683.1871237754822,25.6,g,1
684.1791627407074,25.6,g,1
685.1881620883942,25.7,g,1
686.1961624622345,25.7,g,1
687.1891238689423,25.7,g,1
688.1821315288544,25.7,g,1
689.1901526451111,25.8,g,1
690.183121919632,25.8,g,1
691.1911206245422,25.8,g,1
692.1841237545013,25.9,g,1
693.1931338310242,25.9,g,1
694.185385465622,26.0,g,1
695.1943662166595,26.0,g,1
696.1864168643951,26.0,g,1
697.1953582763672,26.0,g,1
698.1883659362793,26.0,g,1
699.1963558197021,26.1,g,1
700.1894044876099,26.1,g,1
701.1973543167114,26.1,g,1
702.1903564929962,26.2,g,1
703.1983931064606,26.2,g,1
704.191394329071,26.3,g,1
705.2003712654114,26.3,g,1
706.1923968791962,26.3,g,1
707.2014122009277,26.3,g,1
708.1933608055115,26.3,g,1
709.2023997306824,26.4,g,1
710.1953601837158,26.4,g,1
711.1873977184296,26.4,g,1
712.1963584423065,26.5,g,1
713.1893572807312,26.5,g,1
714.1973850727081,26.6,g,1
715.190367937088,26.6,g,1
716.1983864307404,26.6,g,1
717.1916677951813,26.6,g,1
718.1997091770172,26.6,g,1
719.2086687088013,26.7,g,1
720.2007205486298,26.7,g,1
721.1936683654785,26.7,g,1
722.2026677131653,26.8,g,1
723.1946756839752,26.8,g,1
724.2036950588226,26.9,g,1
725.1956956386566,26.9,g,1
726.2047026157379,26.9,g,1
727.197667837143,26.9,g,1
728.2057073116302,27.0,g,1
729.1986684799194,27.0,g,1
730.2066931724548,27.0,g,1
731.1996700763702,27.0,g,1
732.2086789608002,27.1,g,1
733.2006952762604,27.1,g,1
734.2097065448761,27.2,g,1
735.2017192840576,27.2,g,1
736.2107210159302,27.2,g,1
737.2036941051483,27.2,g,1
738.195707321167,27.2,g,1
739.2047095298767,27.3,g,1
740.2127044200897,27.3,g,1
741.2056958675385,27.3,g,1
742.1986706256866,27.4,g,1
743.206702709198,27.4,g,1
744.1996958255768,27.4,g,1
745.2076649665833,27.5,g,1
746.2166900634766,27.5,g,1
747.2096707820892,27.5,g,1
748.2016682624817,27.5,g,1
749.2106683254242,27.6,g,1
750.202695608139,27.6,g,1
751.2116641998291,27.6,g,1
752.2046678066254,27.7,g,1
753.2126686573029,27.7,g,1
754.205687046051,27.8,g,1
755.2136962413788,27.8,g,1
756.2066650390625,27.8,g,1
757.2147071361542,27.8,g,1
758.2076964378357,27.9,g,1
759.216726064682,27.9,g,1
760.2086710929871,27.9,g,1
761.2176656723022,28.0,g,1
762.2106690406799,28.0,g,1
763.2026686668396,28.1,g,1
764.2117040157318,28.1,g,1
765.2197082042694,28.1,g,1
766.2127048969269,28.1,g,1
767.2056744098663,28.1,g,1
768.213705778122,28.2,g,1
769.2067241668701,28.2,g,1
770.2146961688995,28.2,g,1
771.2077054977417,28.3,g,1
772.215705871582,28.3,g,1
773.2087063789368,28.3,g,1
774.2176671028137,28.4,g,1
775.2106845378876,28.4,g,1
776.2186961174011,28.4,g,1
777.2107102870941,28.4,g,1
778.2197060585022,28.5,g,1
779.2126755714417,28.5,g,1
780.2207045555115,28.5,g,1
781.2137038707733,28.6,g,1
782.221702337265,28.6,g,1
783.214695930481,28.6,g,1
784.2236654758453,28.7,g,1
785.2156684398651,28.7,g,1
786.2246680259705,28.7,g,1
787.217668056488,28.7,g,1
788.225667476654,28.8,g,1
789.2186770439148,28.8,g,1
790.22669672966,28.8,g,1
791.2197022438049,28.9,g,1
792.227710723877,28.9,g,1
793.2206962108612,28.9,g,1
794.229697227478,29.0,g,1
795.2217180728912,29.0,g,1
796.2307183742523,29.0,g,1
797.2226715087891,29.1,g,1
798.2156684398651,29.1,g,1
799.2246944904327,29.1,g,1
800.2327048778534,29.1,g,1
801.2256679534912,29.2,g,1
802.2177038192749,29.2,g,1
803.2266979217529,29.3,g,1
804.2197108268738,29.3,g,1
805.2276949882507,29.3,g,1
806.2207205295563,29.3,g,1
807.2286951541901,29.3,g,1
808.2216644287109,29.4,g,1
809.2307064533234,29.4,g,1
810.2226676940918,29.4,g,1
811.231698513031,29.5,g,1
812.2246844768524,29.5,g,1
813.2327070236206,29.6,g,1
814.2257070541382,29.6,g,1
815.2336645126343,29.6,g,1
816.2266731262207,29.6,g,1
817.2356979846954,29.6,g,1
818.2277011871338,29.7,g,1
819.2366952896118,29.7,g,1
820.2296648025513,29.8,g,1
821.2217063903809,29.8,g,1
822.2306957244873,29.8,g,1
823.2227032184601,29.8,g,1
824.2317082881927,29.9,g,1
825.2406713962555,29.9,g,1
826.2326653003693,29.9,g,1
827.2256662845612,30.0,g,1
828.2336649894714,30.0,g,1
829.2266879081726,30.0,g,1
830.235677242279,30.1,g,1
831.2277100086212,30.1,g,1
832.236704826355,30.1,g,1
833.2296686172485,30.1,g,1
834.2377185821533,30.2,g,1
835.2306959629059,30.2,g,1
836.2386963367462,30.2,g,1
837.2317078113556,30.3,g,1
838.239664554596,30.3,g,1
839.232720375061,30.4,g,1
840.2417228221893,30.4,g,1
841.2336955070496,30.4,g,1
842.2427079677582,30.4,g,1
843.2356679439545,30.4,g,1
844.2437069416046,30.5,g,1
845.2367060184479,30.5,g,1
846.228696346283,30.5,g,1
847.2377045154572,30.6,g,1
848.230664730072,30.6,g,1
849.2386646270752,30.7,g,1
850.2476954460144,30.7,g,1
851.2397093772888,30.7,g,1
852.2326662540436,30.7,g,1
853.2416667938232,30.8,g,1
854.2336962223053,30.8,g,1
855.2427048683167,30.8,g,1
856.2356679439545,30.8,g,1
857.2436645030975,30.9,g,1
858.23672747612,30.9,g,1
859.2446641921997,31.0,g,1
860.2376689910889,31.0,g,1
861.2457375526428,31.0,g,1
862.2386958599091,31.0,g,1
863.247706413269,31.0,g,1
864.2396700382233,31.1,g,1
865.2486655712128,31.1,g,1
866.2416677474976,31.1,g,1
867.2497038841248,31.2,g,1
868.2427082061768,31.2,g,1
869.2356688976288,31.3,g,1
870.2436966896057,31.3,g,1
871.2366795539856,31.3,g,1
872.2446644306183,31.3,g,1
873.2376644611359,31.4,g,1
874.2456965446472,31.4,g,1
875.2386713027954,31.4,g,1
876.2476689815521,31.4,g,1
877.2396647930145,31.5,g,1
