time,mass,unit,stable?
247.10236477851868,67.2,g,1
248.09517741203308,67.5,g,0
249.1029407978058,67.7,g,1
250.0957703590393,68.1,g,1
251.10452222824097,68.3,g,1
252.0963089466095,68.6,g,1
253.1050989627838,69.0,g,1
254.09788727760315,69.2,g,1
255.10567569732666,69.5,g,1
256.0984673500061,69.9,g,0
257.106285572052,70.1,g,1
258.09906792640686,70.4,g,0
259.106849193573,70.8,g,0
260.09964084625244,71.0,g,1
261.10798954963684,71.3,g,0
262.09998655319214,71.5,g,1
263.10827708244324,71.9,g,1
264.10167479515076,72.1,g,1
265.09412693977356,72.4,g,1
266.10154271125793,72.7,g,1
267.09398436546326,73.0,g,0
268.10292887687683,73.3,g,1
269.0954637527466,73.6,g,0
270.10390734672546,73.8,g,1
271.09629344940186,74.2,g,1
272.10428071022034,74.5,g,0
273.0963637828827,74.7,g,1
274.10434222221375,75.1,g,0
275.0977313518524,75.3,g,1
276.10597348213196,75.6,g,1
277.0983154773712,75.9,g,0
278.1062936782837,76.1,g,1
279.0993094444275,76.5,g,1
280.1074061393738,76.8,g,0
281.09983825683594,77.1,g,1
282.1076738834381,77.4,g,1
283.1004776954651,77.6,g,1
284.1085093021393,77.9,g,1
285.10217547416687,78.3,g,0
286.1091089248657,78.5,g,1
287.10236835479736,78.8,g,0
288.10986828804016,79.2,g,0
289.1023037433624,79.4,g,1
290.11079812049866,79.7,g,0
291.1031816005707,79.9,g,1
292.1114947795868,80.3,g,1
293.10447359085083,80.5,g,0
294.1122260093689,80.8,g,1
295.10470175743103,81.2,g,1
296.1132264137268,81.4,g,1
297.10539507865906,81.7,g,1
298.11374163627625,82.0,g,0
299.10725498199463,82.2,g,1
300.11524653434753,82.6,g,0
301.1070511341095,82.8,g,1
302.11592721939087,83.1,g,1
303.1078350543976,83.4,g,1
304.116334438324,83.7,g,1
305.1089177131653,84.0,g,1
306.1171700954437,84.3,g,0
307.1095931529999,84.6,g,1
308.1019763946533,84.9,g,1
309.11079025268555,85.1,g,1
310.1026403903961,85.4,g,1
311.1115667819977,85.8,g,1
312.1036489009857,86.0,g,1
313.1124002933502,86.3,g,1
314.10479974746704,86.7,g,0
315.1128931045532,86.9,g,1
316.1045367717743,87.2,g,0
317.1133439540863,87.4,g,1
318.1058306694031,87.8,g,1
319.1143524646759,88.1,g,1
320.1071448326111,88.3,g,1
321.11453008651733,88.7,g,1
322.1079592704773,88.9,g,0
323.11537528038025,89.2,g,1
324.108332157135,89.6,g,1
325.1161217689514,89.8,g,1
326.1091322898865,90.1,g,1
327.1171100139618,90.4,g,0
328.10990262031555,90.6,g,1
329.11788725852966,91.0,g,1
330.11019802093506,91.3,g,0
331.1185827255249,91.5,g,1
332.11146807670593,91.8,g,0
333.1188449859619,92.0,g,1
334.11132860183716,92.4,g,1
335.1197073459625,92.7,g,1
336.11262011528015,92.9,g,1
337.12104082107544,93.3,g,1
338.1139760017395,93.5,g,1
339.1219048500061,93.8,g,1
340.1143651008606,94.2,g,1
341.12193846702576,94.4,g,1
342.11544823646545,94.7,g,1
343.12359714508057,95.0,g,0
344.1156611442566,95.3,g,1
345.1235854625702,95.6,g,0
346.1158664226532,95.8,g,1
347.1247363090515,96.2,g,1
348.1170959472656,96.4,g,0
349.1099557876587,96.7,g,1
350.11834049224854,97.0,g,1
351.1104836463928,97.3,g,0
352.119024515152,97.6,g,1
353.1263883113861,97.9,g,0
354.1191465854645,98.1,g,1
355.11169505119324,98.5,g,1
356.1197757720947,98.8,g,0
357.1123094558716,99.0,g,1
358.12112951278687,99.3,g,0
359.11363220214844,99.5,g,1
360.1210241317749,99.9,g,1
361.1143071651459,100.1,g,1
362.12269926071167,100.4,g,1
363.11468601226807,100.8,g,1
364.12331795692444,101.1,g,0
365.1152231693268,101.3,g,1
366.1234197616577,101.7,g,1
367.11596417427063,101.9,g,0
368.1243727207184,102.2,g,1
369.1171360015869,102.5,g,0
370.12506103515625,102.8,g,1
371.11731719970703,103.1,g,1
372.12635564804077,103.4,g,0
373.1181402206421,103.6,g,1
374.1266508102417,104.0,g,0
375.119731426239,104.2,g,1
376.12709283828735,104.5,g,1
377.1198968887329,104.8,g,0
378.12802290916443,105.0,g,1
379.1207468509674,105.4,g,1
380.1286299228668,105.6,g,1
381.12106680870056,105.9,g,1
382.130411863327,106.3,g,1
383.1222131252289,106.5,g,1
384.13074231147766,106.8,g,1
385.1225776672363,107.2,g,0
386.1313405036926,107.4,g,1
387.1241466999054,107.7,g,0
388.131933927536,108.0,g,0
389.12471532821655,108.3,g,1
390.11700224876404,108.6,g,0
391.12539196014404,108.8,g,0
392.1177718639374,109.1,g,1
393.1263175010681,109.4,g,1
394.1188085079193,109.6,g,1
395.126647233963,110.0,g,1
396.11900544166565,110.3,g,0
397.1273181438446,110.5,g,1
398.12030506134033,110.9,g,1
399.12828063964844,111.1,g,1
400.1206965446472,111.4,g,1
401.1291787624359,111.8,g,0
402.1212432384491,112.0,g,1
403.12977623939514,112.3,g,1
404.12274169921875,112.7,g,0
405.1306161880493,112.9,g,1
406.12296867370605,113.1,g,1
407.13175773620605,113.4,g,1
408.124219417572,113.7,g,1
409.13164377212524,114.0,g,1
410.1240313053131,114.3,g,1
411.1329388618469,114.6,g,1
412.1263437271118,114.8,g,1
413.1336839199066,115.2,g,1
414.12605357170105,115.5,g,0
415.13446736335754,115.7,g,1
416.12743520736694,116.0,g,0
417.13485956192017,116.4,g,0
418.12769174575806,116.6,g,1
419.135959148407,116.9,g,0
420.12885332107544,117.1,g,1
421.13627433776855,117.5,g,1
422.1292128562927,117.7,g,1
423.1372570991516,118.0,g,1
424.129869222641,118.3,g,1
425.1376996040344,118.6,g,0
426.13058733940125,118.9,g,1
427.13905787467957,119.2,g,0
428.13081192970276,119.5,g,1
429.13979935646057,119.8,g,1
430.1323368549347,120.0,g,1
431.1404004096985,120.3,g,1
432.13319206237793,120.6,g,1
433.12494230270386,120.9,g,1
434.1339256763458,121.2,g,1
435.1262528896332,121.5,g,0
436.1346526145935,121.8,g,1
437.127320766449,122.1,g,1
438.1352689266205,122.3,g,1
439.1273055076599,122.6,g,1
440.1356885433197,123.0,g,0
441.12822127342224,123.2,g,1
442.13707399368286,123.5,g,0
443.1295852661133,123.7,g,1
444.1377601623535,124.1,g,1
445.1295998096466,124.4,g,0
446.13855385780334,124.6,g,1
447.13094782829285,125.0,g,1
448.1388638019562,125.2,g,0
449.13173389434814,125.5,g,1
450.1392524242401,125.8,g,1
451.13200521469116,126.0,g,1
452.14050221443176,126.4,g,1
453.1329905986786,126.7,g,0
454.1409487724304,126.9,g,1
455.13378286361694,127.3,g,0
456.14199018478394,127.5,g,1
457.13498163223267,127.8,g,1
458.1425745487213,128.1,g,1
459.13542127609253,128.4,g,1
460.14368176460266,128.7,g,1
461.1356749534607,129.0,g,0
462.1446831226349,129.2,g,1
463.1364359855652,129.6,g,1
464.1453757286072,129.8,g,1
465.1377444267273,130.1,g,1
466.1461226940155,130.5,g,0
467.1379089355469,130.7,g,1
468.14711356163025,131.0,g,0
469.139466047287,131.2,g,1
470.14787912368774,131.6,g,1
471.14027643203735,131.8,g,1
472.1488254070282,132.1,g,1
473.1411144733429,132.4,g,1
474.149418592453,132.7,g,1
475.14129853248596,133.0,g,1
476.14940881729126,133.3,g,1
477.1420109272003,133.5,g,1
478.1497986316681,133.8,g,1
479.142746925354,134.2,g,0
480.1352140903473,134.4,g,1
481.14400267601013,134.7,g,0
482.1358835697174,134.9,g,1
483.1440432071686,135.3,g,1
484.1369979381561,135.5,g,1
485.1447596549988,135.8,g,1
486.13789105415344,136.2,g,1
487.14523124694824,136.4,g,0
488.1380846500397,136.7,g,1
489.14639830589294,137.1,g,1
490.13869738578796,137.2,g,1
491.1468424797058,137.6,g,1
492.1399278640747,137.9,g,0
493.1477143764496,138.1,g,1
494.14098715782166,138.4,g,0
495.14877939224243,138.7,g,1
496.14166355133057,139.0,g,1
497.14944982528687,139.3,g,0
498.141948223114,139.5,g,1
499.1506772041321,139.9,g,1
500.1430959701538,140.1,g,0
501.1509575843811,140.4,g,1
502.1431493759155,140.8,g,1
503.1515519618988,141.0,g,1
504.1448347568512,141.3,g,1
505.1522538661957,141.5,g,1
506.14509081840515,141.9,g,1
507.1530292034149,142.2,g,0
508.14541697502136,142.4,g,1
509.1543138027191,142.7,g,1
510.14637184143066,143.0,g,0
511.1552348136902,143.3,g,1
512.1475830078125,143.6,g,1
513.1553158760071,143.8,g,1
514.148247718811,144.1,g,1
515.1566331386566,144.5,g,1
516.1490170955658,144.7,g,1
517.1574165821075,145.0,g,1
518.1494576931,145.2,g,1
519.1581356525421,145.6,g,1
520.1507287025452,145.9,g,0
521.1600296497345,146.1,g,1
522.1520853042603,146.5,g,1
523.1606385707855,146.7,g,0
524.1537840366364,147.0,g,1
525.1458833217621,147.4,g,1
526.1545095443726,147.6,g,1
527.1469852924347,147.9,g,1
528.1556158065796,148.2,g,0
529.1482706069946,148.4,g,1
530.1573176383972,148.8,g,0
531.1495070457458,149.0,g,1
532.158408164978,149.3,g,1
533.1508719921112,149.6,g,1
534.1589860916138,149.8,g,1
535.1515684127808,150.2,g,1
536.1603698730469,150.5,g,0
537.1537067890167,150.7,g,1
538.1617200374603,151.1,g,1
539.1548130512238,151.3,g,1
540.1623680591583,151.6,g,1
541.1554188728333,152.0,g,0
542.1639332771301,152.2,g,1
543.1563289165497,152.5,g,0
544.1655721664429,152.7,g,1
545.1578440666199,153.0,g,1
546.1668162345886,153.3,g,0
547.1588611602783,153.6,g,1
548.1670677661896,153.9,g,1
549.1603422164917,154.2,g,0
550.1688249111176,154.4,g,1
551.161041021347,154.8,g,0
552.1699571609497,155.0,g,1
553.1629314422607,155.3,g,1
554.1705541610718,155.6,g,0
555.163857460022,155.9,g,1
556.1718668937683,156.2,g,0
557.1654980182648,156.4,g,1
558.1736068725586,156.8,g,1
559.1667537689209,157.0,g,1
560.1743638515472,157.3,g,1
561.1671006679535,157.6,g,1
562.1601305007935,157.9,g,1
563.1682620048523,158.2,g,1
564.162003993988,158.5,g,0
565.1695690155029,158.7,g,1
566.1628777980804,159.1,g,0
567.1706695556641,159.3,g,1
568.1632647514343,159.6,g,1
569.1723084449768,159.9,g,1
570.1648700237274,160.1,g,1
571.1734228134155,160.5,g,1
572.1660528182983,160.7,g,0
573.174821138382,161.0,g,1
574.1675148010254,161.4,g,1
575.1755681037903,161.6,g,0
576.1680972576141,161.9,g,1
577.1764035224915,162.3,g,0
578.1690053939819,162.4,g,1
579.1775262355804,162.8,g,0
580.1712372303009,163.0,g,1
581.1796715259552,163.3,g,1
582.1715633869171,163.6,g,1
583.1812236309052,163.9,g,1
584.1738045215607,164.2,g,1
585.1813731193542,164.5,g,1
586.1739327907562,164.7,g,1
587.1829640865326,165.1,g,1
588.1755630970001,165.3,g,1
589.1837606430054,165.6,g,1
590.1769797801971,166.0,g,0
591.1853930950165,166.2,g,1
592.1774108409882,166.5,g,1
593.1866431236267,166.7,g,1
594.1796431541443,167.0,g,1
595.1873800754547,167.3,g,1
596.1800456047058,167.6,g,1
597.1882655620575,167.9,g,1
598.1813089847565,168.2,g,0
599.1898391246796,168.5,g,1
600.1820552349091,168.8,g,1
601.1913869380951,169.0,g,1
602.1839923858643,169.3,g,1
603.192305803299,169.7,g,0
604.1845798492432,169.9,g,1
605.177387714386,170.2,g,0
606.1859660148621,170.4,g,1
607.1791064739227,170.8,g,1
608.1867566108704,171.0,g,0
609.1802806854248,171.3,g,1
610.1879374980927,171.6,g,1
611.1808166503906,171.9,g,1
612.1889650821686,172.2,g,1
613.1826241016388,172.6,g,0
614.190571308136,172.7,g,1
615.1831157207489,173.1,g,0
616.1921858787537,173.4,g,0
617.1847438812256,173.6,g,1
618.1927764415741,173.9,g,0
619.1857752799988,174.1,g,1
620.1945013999939,174.5,g,1
621.1870160102844,174.7,g,0
622.195169210434,175.0,g,1
623.1881685256958,175.4,g,1
624.1961679458618,175.6,g,0
625.1889011859894,175.9,g,1
626.1980359554291,176.2,g,1
627.1903104782104,176.4,g,1
628.1993317604065,176.7,g,1
629.1919283866882,177.1,g,0
630.1998488903046,177.3,g,1
631.1930212974548,177.6,g,1
632.2016444206238,177.8,g,1
633.1942942142487,178.2,g,1
634.2022833824158,178.4,g,1
635.1948390007019,178.7,g,1
636.2038712501526,179.0,g,1
637.1958560943604,179.3,g,0
638.2045171260834,179.6,g,1
639.1976680755615,179.9,g,1
640.2055017948151,180.1,g,1
641.1987750530243,180.5,g,1
642.206812620163,180.8,g,0
643.1998538970947,181.0,g,1
644.2078881263733,181.3,g,0
645.2003071308136,181.5,g,1
646.2088582515717,181.9,g,1
647.2016413211823,182.1,g,0
648.2106890678406,182.4,g,1
649.203430891037,182.7,g,1
650.1956267356873,183.0,g,1
651.2047708034515,183.3,g,1
652.1972615718842,183.6,g,1
653.2059230804443,183.8,g,1
654.19824051857,184.2,g,1
655.2068631649017,184.5,g,0
656.1991755962372,184.7,g,1
657.2077128887177,185.0,g,0
658.2004058361053,185.2,g,1
659.2090702056885,185.6,g,1
660.2017025947571,185.9,g,0
661.21036195755,186.1,g,1
662.2026722431183,186.5,g,1
663.2116332054138,186.7,g,0
664.2038595676422,187.0,g,1
665.2120504379272,187.3,g,1
666.205041885376,187.6,g,1
667.2135801315308,187.9,g,1
668.2067348957062,188.2,g,0
669.2148354053497,188.4,g,1
670.2068693637848,188.7,g,0
671.2161359786987,188.9,g,1
672.2089562416077,189.3,g,1
673.2170090675354,189.5,g,1
674.2100677490234,189.8,g,1
675.2182905673981,190.2,g,1
676.2103357315063,190.4,g,1
677.2188918590546,190.7,g,1
678.2125267982483,191.0,g,0
679.220796585083,191.2,g,1
680.2138690948486,191.6,g,1
681.2213032245636,191.9,g,0
682.2139585018158,192.1,g,1
683.2231874465942,192.4,g,0
684.2155079841614,192.7,g,1
685.2235386371613,193.0,g,1
686.216558933258,193.2,g,0
687.2254467010498,193.5,g,1
688.2175216674805,193.9,g,1
689.2261238098145,194.1,g,1
690.219290971756,194.4,g,1
691.2280032634735,194.8,g,0
692.2203853130341,194.9,g,1
693.2133657932281,195.3,g,0
694.2212371826172,195.5,g,1
695.213948726654,195.8,g,1
696.2234334945679,196.1,g,1
697.215053319931,196.4,g,1
698.2237837314606,196.7,g,1
699.2167727947235,196.9,g,1
700.2247700691223,197.2,g,1
701.2177700996399,197.6,g,0
702.2257740497589,197.8,g,1
703.2188062667847,198.1,g,0
704.2277681827545,198.3,g,1
705.2207701206207,198.7,g,1
706.228767156601,199.0,g,0
707.2213087081909,199.2,g,1
708.229193687439,199.5,g,1
709.222309589386,199.8,g,1
710.2314138412476,200.1,g,1
711.2234687805176,200.4,g,1
712.2324712276459,200.6,g,1
713.2250640392303,200.9,g,1
714.2330975532532,201.3,g,0
715.2260570526123,201.5,g,1
716.2343764305115,201.8,g,0
717.2274649143219,202.0,g,1
718.2354493141174,202.4,g,1
719.228453874588,202.6,g,1
720.2369766235352,202.9,g,1
721.2289328575134,203.2,g,1
722.2374792098999,203.5,g,1
723.2306082248688,203.8,g,1
724.2391815185547,204.1,g,0
725.2320101261139,204.3,g,1
726.2400135993958,204.6,g,1
727.2331919670105,204.9,g,1
728.2412390708923,205.2,g,1
729.2337493896484,205.5,g,0
730.2427477836609,205.7,g,1
731.2347462177277,206.1,g,1
732.2433483600616,206.3,g,1
733.236875295639,206.6,g,1
734.2452578544617,207.0,g,0
735.2373337745667,207.2,g,1
736.2457630634308,207.5,g,1
737.2385830879211,207.7,g,1
738.2311728000641,208.0,g,1
739.2398159503937,208.4,g,0
740.2330298423767,208.6,g,1
741.2410659790039,208.9,g,1
742.2336304187775,209.2,g,0
743.2426249980927,209.4,g,1
744.2351469993591,209.8,g,1
745.243567943573,210.0,g,1
746.2361207008362,210.3,g,1
747.2445924282074,210.7,g,0
748.2376248836517,210.9,g,1
749.2457172870636,211.2,g,0
750.238728761673,211.4,g,1
751.2468523979187,211.7,g,1
752.239951133728,212.0,g,1
753.2479853630066,212.3,g,1
754.2409501075745,212.6,g,1
755.2487344741821,212.8,g,1
756.2424154281616,213.1,g,1
757.2500507831573,213.5,g,0
758.2433207035065,213.7,g,1
759.2513797283173,214.0,g,1
760.24449634552,214.2,g,1
761.2522206306458,214.6,g,1
762.2452003955841,214.8,g,1
763.25426030159,215.1,g,1
764.2462570667267,215.5,g,1
765.2548213005066,215.7,g,0
766.2478196620941,216.0,g,1
767.2555787563324,216.3,g,1
768.2491543292999,216.5,g,1
769.2573163509369,216.8,g,1
770.25208568573,217.2,g,0
771.2589211463928,217.4,g,1
772.2514607906342,217.7,g,0
773.2600538730621,217.9,g,1
774.2528274059296,218.3,g,1
775.2607924938202,218.6,g,0
776.254016160965,218.8,g,1
777.247067451477,219.1,g,1
778.2550013065338,219.4,g,0
779.2630627155304,219.7,g,1
780.2556393146515,220.0,g,0
781.2487781047821,220.2,g,1
782.2572300434113,220.6,g,1
783.2497365474701,220.9,g,0
784.2583289146423,221.1,g,1
785.2515223026276,221.4,g,0
786.2597346305847,221.6,g,1
787.2522413730621,222.0,g,1
788.2603628635406,222.2,g,0
789.2535285949707,222.5,g,1
790.2614922523499,222.9,g,0
791.2551033496857,223.1,g,1
792.2628490924835,223.4,g,0
793.2556209564209,223.6,g,1
794.2646119594574,223.9,g,1
795.256757736206,224.3,g,0
796.2653477191925,224.5,g,1
797.2578320503235,224.8,g,1
798.266832113266,225.0,g,1
799.2594614028931,225.4,g,1
800.2685980796814,225.7,g,1
801.2601709365845,225.9,g,1
802.26895570755,226.2,g,1
803.2615358829498,226.6,g,0
804.2702484130859,226.8,g,1
805.2632200717926,227.1,g,0
806.2713441848755,227.3,g,1
807.2646024227142,227.6,g,1
808.2730805873871,227.9,g,0
809.2651162147522,228.2,g,1
810.2736234664917,228.5,g,1
811.2669110298157,228.8,g,0
812.2747967243195,229.0,g,1
813.2673916816711,229.4,g,0
814.27588057518,229.6,g,1
815.2685282230377,229.9,g,1
816.2775776386261,230.2,g,0
817.2701699733734,230.5,g,1
818.2782711982727,230.8,g,0
819.2709176540375,231.0,g,1
820.263920545578,231.3,g,1
821.2720866203308,231.6,g,0
822.2652957439423,231.9,g,1
823.2731997966766,232.2,g,0
824.266049861908,232.4,g,1
825.2741522789001,232.7,g,1
826.2672655582428,233.1,g,0
827.2760043144226,233.3,g,1
828.2690107822418,233.6,g,0
829.2771379947662,233.8,g,1
830.269731760025,234.1,g,1
831.2776913642883,234.4,g,0
832.2703182697296,234.7,g,1
833.2794439792633,235.0,g,1
834.2714433670044,235.3,g,0
835.2804083824158,235.5,g,1
836.2733762264252,235.9,g,0
837.2822072505951,236.1,g,1
838.2738606929779,236.4,g,1
839.282877445221,236.6,g,1
840.2754285335541,236.9,g,1
841.2838332653046,237.3,g,0
842.276355266571,237.5,g,1
843.2844660282135,237.8,g,1
844.2782182693481,238.1,g,0
845.2865705490112,238.4,g,1
846.2783279418945,238.7,g,1
847.2875373363495,238.9,g,1
848.2801060676575,239.3,g,1
849.288179397583,239.6,g,0
850.2813997268677,239.8,g,1
851.2892332077026,240.1,g,0
852.2822663784027,240.3,g,1
853.2908110618591,240.7,g,1
854.2837986946106,240.9,g,1
855.2920746803284,241.2,g,1
856.2845606803894,241.6,g,1
857.293107509613,241.7,g,1
858.2856788635254,242.1,g,1
859.2941610813141,242.4,g,0
860.2872579097748,242.6,g,1
861.2794380187988,242.9,g,0
862.2879095077515,243.1,g,1
863.296867609024,243.5,g,1
864.2897357940674,243.7,g,1
865.2822034358978,244.0,g,1
866.2908756732941,244.4,g,1
867.2834541797638,244.6,g,1
868.2914700508118,244.9,g,1
869.284467458725,245.2,g,0
870.2930319309235,245.4,g,1
871.2856440544128,245.8,g,0
872.2935171127319,246.1,g,0
873.2865152359009,246.3,g,1
874.2960436344147,246.6,g,0
875.2885944843292,246.8,g,1
876.2969031333923,247.2,g,1
877.2885007858276,247.4,g,0
