time,mass,unit,stable?,Pressure 300 psi
2767.664739,1831.2,g,0,
2768.672929,1831.8,g,0,
2769.666452,1832.4,g,0,
2770.674037,1833,g,0,
2771.666741,1833.6,g,0,
2772.6759,1834.2,g,0,
2773.668977,1834.8,g,0,
2774.676486,1835.3,g,0,
2775.669561,1835.9,g,0,
2776.678533,1836.4,g,0,
2777.67136,1837.1,g,0,
2778.679367,1837.6,g,0,
2779.671824,1838.2,g,0,
2780.681024,1838.8,g,0,
2781.673194,1839.4,g,0,
2782.681716,1839.9,g,0,
2783.674761,1840.6,g,0,
2784.667565,1841.1,g,1,
2785.675806,1841.7,g,0,
2786.684807,1842.3,g,0,
2787.676977,1842.9,g,0,
2788.685801,1843.5,g,0,
2789.678339,1844.1,g,0,
2790.67278,1844.8,g,0,
2791.679754,1845.2,g,0,
2792.672859,1846,g,0,
2793.680899,1846.4,g,0,
2794.673491,1847.1,g,0,
2795.68262,1847.5,g,0,
2796.674782,1848.3,g,0,
2797.683752,1848.8,g,0,
2798.676369,1849.5,g,0,
2799.685037,1849.9,g,0,
2800.67767,1850.6,g,1,
2801.686319,1851.2,g,0,
2802.679389,1851.8,g,0,
2803.687581,1852.4,g,0,
2804.680556,1852.9,g,0,
2805.688297,1853.5,g,0,
2806.681303,1854.1,g,0,
2807.689884,1854.7,g,0,
2808.682496,1855.3,g,0,
2809.691547,1855.9,g,0,
2810.683649,1856.4,g,0,
2811.692616,1857,g,0,
2812.685747,1857.6,g,0,
2813.693812,1858.2,g,0,
2814.686934,1858.8,g,0,
2815.695233,1859.3,g,0,
2816.688071,1859.9,g,1,
2817.696799,1860.5,g,0,
2818.688819,1861.1,g,0,
2819.697848,1861.6,g,0,
2820.690766,1862.2,g,0,
2821.698644,1862.8,g,0,
2822.691651,1863.4,g,0,
2823.699718,1864.1,g,0,
2824.693725,1864.5,g,0,
2825.701735,1865.3,g,0,
2826.698738,1865.8,g,0,
2827.702819,1866.4,g,0,
2828.695439,1867,g,0,
2829.704134,1867.6,g,0,
2830.696986,1868.1,g,0,
2831.705776,1868.8,g,0,
2832.698412,1869.3,g,0,
2833.706843,1870,g,0,
2834.699851,1870.5,g,0,
2835.707864,1871.1,g,0,
2836.700918,1871.7,g,0,
2837.709495,1872.3,g,0,
2838.701798,1872.9,g,0,
2839.71039,1873.4,g,0,
2840.703569,1874,g,0,
2841.712192,1874.6,g,0,
2842.705262,1875.2,g,0,
2843.713536,1875.8,g,0,
2844.705649,1876.3,g,0,
2845.698952,1876.9,g,0,
2846.707012,1877.5,g,0,
2847.700212,1878.1,g,0,
2848.709206,1878.7,g,0,
2849.700905,1879.2,g,0,
2850.71003,1879.8,g,0,
2851.702755,1880.4,g,0,
2852.711369,1881,g,0,
2853.703905,1881.6,g,0,
2854.712556,1882.1,g,0,
2855.707165,1882.7,g,0,
2856.713837,1883.3,g,0,
2857.706409,1883.9,g,0,
2858.715102,1884.5,g,0,
2859.70778,1885.1,g,0,
2860.716559,1885.6,g,0,
2861.709155,1886.2,g,0,
2862.717366,1886.8,g,0,
2863.710443,1887.4,g,0,
2864.718545,1888,g,0,
2865.711106,1888.5,g,0,
2866.719415,1889.2,g,0,
2867.71313,1889.7,g,0,
2868.720651,1890.4,g,0,
2869.714196,1890.9,g,0,
2870.722408,1891.6,g,0,
2871.715049,1892.1,g,0,
2872.724023,1892.7,g,0,
2873.716602,1893.2,g,0,
2874.724756,1893.9,g,0,
2875.717301,1894.5,g,0,
2876.726807,1895.1,g,0,
2877.719441,1895.6,g,0,
2878.727974,1896.2,g,0,
2879.720015,1896.8,g,0,
2880.728708,1897.4,g,0,
2881.721818,1897.9,g,0,
2882.73059,1898.5,g,0,
2883.723417,1899.1,g,0,
2884.731426,1899.7,g,0,
2885.724431,1900.3,g,0,
2886.733096,1900.9,g,0,
2887.725132,1901.4,g,0,
2888.733701,1902,g,0,
2889.726891,1902.6,g,0,
2890.735107,1903.2,g,0,
2891.728309,1903.8,g,0,
2892.736892,1904.3,g,0,
2893.728962,1904.9,g,0,
2894.738242,1905.5,g,0,
2895.730663,1906.1,g,0,
2896.738728,1906.7,g,0,
2897.732303,1907.2,g,0,
2898.740842,1907.8,g,0,
2899.732905,1908.4,g,0,
2900.742038,1909,g,0,
2901.734159,1909.6,g,0,
2902.742732,1910.1,g,0,
2903.735401,1910.7,g,0,
2904.74439,1911.3,g,0,
2905.736965,1911.9,g,0,
2906.745685,1912.5,g,0,
2907.738262,1913,g,0,
2908.746525,1913.6,g,1,
2909.74005,1914.3,g,0,
2910.748351,1914.8,g,0,
2911.741329,1915.5,g,0,
2912.749373,1915.9,g,0,
2913.742674,1916.7,g,0,
2914.750471,1917.1,g,0,
2915.743638,1917.8,g,0,
2916.751719,1918.3,g,0,
2917.744892,1919,g,0,
2918.75304,1919.5,g,0,
2919.745768,1920.2,g,0,
2920.755388,1920.6,g,0,
2921.746953,1921.3,g,0,
2922.755633,1921.8,g,0,
2923.748816,1922.5,g,0,
2924.756944,1923,g,0,
2925.749497,1923.6,g,0,
2926.758162,1924.1,g,0,
2927.751091,1924.8,g,0,
2928.759607,1925.3,g,0,
2929.752611,1925.9,g,1,
2930.760957,1926.5,g,0,
2931.753559,1927.1,g,0,
2932.762037,1927.7,g,0,
2933.755047,1928.2,g,0,
2934.763496,1928.8,g,0,
2935.756223,1929.4,g,0,
2936.764257,1930,g,0,
2937.756998,1930.6,g,0,
2938.749576,1931.1,g,0,
2939.758168,1931.7,g,0,
2940.750952,1932.3,g,0,
2941.75968,1932.9,g,0,
2942.768094,1933.5,g,0,
2943.760664,1934,g,0,
2944.769686,1934.6,g,0,
2945.762797,1935.2,g,0,
2946.755022,1935.7,g,0,
2947.762984,1936.3,g,0,
2948.757158,1936.9,g,0,
2949.765164,1937.5,g,0,
2950.757545,1938.1,g,0,
2951.766177,1938.7,g,0,
2952.758489,1939.2,g,0,
2953.767658,1939.8,g,0,
2954.760318,1940.4,g,0,
2955.768906,1941,g,0,
2956.761641,1941.6,g,0,
2957.770288,1942.1,g,0,
2958.762814,1942.9,g,0,
2959.770796,1943.3,g,0,
2960.764001,1944,g,0,
2961.772616,1944.4,g,0,
2962.76568,1945.2,g,0,
2963.773261,1945.7,g,0,
2964.766247,1946.3,g,0,
2965.775018,1946.8,g,0,
2966.768009,1947.5,g,0,
2967.776144,1948,g,0,
2968.769148,1948.6,g,0,
2969.777197,1949.1,g,0,
2970.77037,1949.8,g,0,
2971.779389,1950.3,g,0,
2972.771466,1951,g,0,
2973.78044,1951.5,g,0,
2974.772953,1952.1,g,0,
2975.781549,1952.7,g,0,
2976.774074,1953.3,g,0,
2977.782781,1953.8,g,0,
2978.775812,1954.4,g,0,
2979.783841,1955,g,0,
2980.776572,1955.6,g,0,
2981.785197,1956.1,g,0,
2982.777472,1956.7,g,0,
2983.786462,1957.3,g,0,
2984.779183,1957.9,g,0,
2985.788168,1958.4,g,0,
2986.779882,1959,g,0,
2987.788901,1959.6,g,0,
2988.782071,1960.2,g,1,
2989.789666,1960.7,g,0,
2990.78267,1961.3,g,0,
2991.791052,1961.9,g,0,
2992.78469,1962.5,g,1,
2993.793214,1963,g,0,
2994.7858,1963.6,g,0,
2995.794186,1964.2,g,0,
2996.786223,1964.8,g,0,
2997.795231,1965.4,g,0,
2998.787921,1965.9,g,0,
2999.795939,1966.5,g,0,
3000.789041,1967.1,g,0,
3001.797997,1967.7,g,0,
3002.790157,1968.2,g,0,
3003.799021,1969,g,0,
3004.792154,1969.4,g,0,
3005.799673,1970.1,g,0,
3006.793267,1970.6,g,0,
3007.801301,1971.3,g,0,
3008.794273,1971.7,g,0,
3009.802331,1972.4,g,0,
3010.795328,1972.9,g,0,
3011.803856,1973.6,g,0,
3012.796586,1974.1,g,0,
3013.805136,1974.7,g,0,
3014.798151,1975.2,g,0,
3015.80665,1975.9,g,0,
3016.799551,1976.4,g,0,
3017.807235,1977,g,0,
3018.800275,1977.6,g,0,
3019.808928,1978.2,g,0,
3020.801891,1978.8,g,0,
3021.810036,1979.3,g,1,
3022.803006,1979.9,g,0,
3023.811958,1980.5,g,0,
3024.804602,1981.1,g,0,
3025.812425,1981.7,g,0,
3026.806174,1982.2,g,0,
3027.81443,1982.8,g,0,
3028.807187,1983.4,g,0,
3029.815769,1983.9,g,0,
3030.808678,1984.5,g,0,
3031.817162,1985.1,g,0,
3032.809916,1985.7,g,0,
3033.80198,1986.2,g,0,
3034.811002,1986.8,g,0,
3035.803941,1987.4,g,0,
3036.812466,1988,g,0,
3037.805055,1988.5,g,0,
3038.813098,1989.1,g,0,
3039.805929,1989.7,g,0,
3040.814487,1990.2,g,0,
3041.807726,1990.8,g,0,
3042.815933,1991.4,g,0,
3043.80866,1992,g,0,
3044.817103,1992.7,g,0,
3045.810249,1993.1,g,0,
3046.817939,1993.8,g,0,
3047.811001,1994.3,g,0,
3048.819675,1995,g,0,
3049.812198,1995.5,g,0,
3050.821185,1996.2,g,0,
3051.813354,1996.6,g,0,
3052.822484,1997.3,g,0,
3053.814487,1997.8,g,0,
3054.823457,1998.5,g,0,
3055.816108,1998.9,g,0,
3056.82474,1999.6,g,0,
3057.817381,2000.2,g,0,
3058.826402,2000.7,g,0,
3059.819384,2001.3,g,0,
3060.826928,2001.9,g,0,
3061.820049,2002.5,g,0,
3062.828845,2003.1,g,0,
3063.821409,2003.6,g,0,
3064.830015,2004.2,g,0,
3065.823003,2004.8,g,0,
3066.831648,2005.4,g,0,
3067.824064,2005.9,g,0,
3068.832031,2006.5,g,0,
3069.825543,2007.1,g,0,
3070.834172,2007.6,g,0,
3071.827489,2008.2,g,0,
3072.834995,2008.8,g,0,
3073.827633,2009.4,g,0,
3074.835809,2009.9,g,0,
3075.829453,2010.5,g,0,
3076.837505,2011.1,g,0,
3077.830714,2011.6,g,0,
3078.839818,2012.2,g,0,
3079.831541,2012.8,g,0,
3080.840588,2013.4,g,0,
3081.832774,2013.9,g,0,
3082.840984,2014.5,g,0,
3083.83424,2015.1,g,0,
3084.842694,2015.7,g,0,
3085.835341,2016.2,g,0,
3086.843927,2016.8,g,0,
3087.836502,2017.6,g,0,
3088.84517,2017.9,g,0,
3089.83784,2018.7,g,0,
3090.846382,2019.1,g,0,
3091.839027,2019.8,g,0,
3092.848134,2020.3,g,0,
3093.841202,2021,g,0,
3094.849741,2021.4,g,0,
3095.842282,2022.1,g,0,
3096.850366,2022.6,g,0,
3097.843384,2023.3,g,0,
3098.851931,2023.8,g,0,
3099.845665,2024.4,g,0,
3100.853757,2024.9,g,0,
3101.846344,2025.6,g,0,
3102.854964,2026.1,g,0,
3103.847311,2026.7,g,0,
3104.855704,2027.3,g,0,
3105.849268,2027.9,g,0,
3106.857295,2028.4,g,0,
3107.849811,2029,g,0,
3108.858427,2029.6,g,0,
3109.85094,2030.2,g,0,
3110.859663,2030.8,g,0,
3111.852402,2031.3,g,0,
3112.861013,2031.9,g,0,
3113.853626,2032.5,g,0,
3114.862438,2033.1,g,0,
3115.855623,2033.6,g,0,
3116.863637,2034.2,g,0,
3117.856647,2034.8,g,0,
3118.864755,2035.3,g,0,
3119.857522,2036,g,0,
3120.866413,2036.5,g,0,
3121.859582,2037.1,g,0,
3122.868149,2037.7,g,0,
3123.860606,2038.2,g,0,
3124.868719,2038.8,g,0,
3125.861588,2039.4,g,0,
3126.870206,2039.9,g,0,
3127.862937,2040.5,g,0,
3128.871626,2041.1,g,0,
3129.864742,2041.6,g,0,
3130.873359,2042.2,g,0,
3131.86554,2042.8,g,1,
3132.858236,2043.4,g,1,
3133.867424,2044,g,0,
3134.859993,2044.5,g,0,
3135.86864,2045.1,g,0,
3136.861754,2045.6,g,1,
3137.869633,2046.2,g,0,
3138.862928,2046.8,g,0,
3139.87095,2047.4,g,0,
3140.863754,2048,g,0,
3141.872517,2048.5,g,0,
3142.865578,2049.1,g,0,
3143.874274,2049.7,g,0,
3144.866797,2050.2,g,0,
3145.875098,2050.8,g,0,
3146.867736,2051.4,g,0,
3147.876755,2052,g,0,
3148.868917,2052.6,g,0,
3149.877686,2053.1,g,0,
3150.870752,2053.8,g,0,
3151.878924,2054.3,g,0,
3152.872043,2055,g,0,
3153.880158,2055.4,g,0,
3154.872771,2056.1,g,0,
3155.881358,2056.6,g,0,
3156.873869,2057.3,g,0,
3157.884119,2057.7,g,0,
3158.875281,2058.4,g,0,
3159.884359,2058.9,g,0,
3160.877101,2059.6,g,0,
3161.885233,2060,g,0,
3162.877995,2060.7,g,0,
3163.887091,2061.2,g,0,
3164.880241,2061.9,g,0,
3165.887803,2062.3,g,0,
3166.880994,2063,g,0,
3167.889639,2063.5,g,0,
3168.882185,2064.2,g,0,
3169.890934,2064.6,g,0,
3170.883798,2065.3,g,0,
3171.891905,2065.9,g,0,
3172.88454,2066.4,g,0,
3173.893126,2067,g,0,
3174.886232,2067.6,g,0,
3175.894728,2068.1,g,0,
3176.887418,2068.7,g,0,
3177.896318,2069.3,g,0,
3178.890075,2069.8,g,0,
3179.897636,2070.4,g,0,
3180.890161,2071,g,0,
3181.898688,2071.5,g,0,
3182.891495,2072.1,g,0,
3183.900214,2072.7,g,0,
3184.892239,2073.3,g,0,
3185.901545,2073.8,g,0,
3186.893864,2074.4,g,0,
3187.902511,2075,g,0,
3188.895473,2075.6,g,0,
3189.903661,2076.1,g,0,
3190.896816,2076.7,g,0,
3191.90483,2077.2,g,0,
3192.898396,2077.8,g,0,
3193.906557,2078.4,g,0,
3194.89941,2079,g,0,
3195.907707,2079.6,g,0,
3196.900373,2080.1,g,0,
3197.90912,2080.7,g,0,
3198.90191,2081.3,g,0,
3199.910614,2082,g,0,
3200.903233,2082.4,g,0,
3201.911584,2083.1,g,0,
3202.90427,2083.5,g,0,
3203.912573,2084.3,g,0,
3204.905659,2084.7,g,0,
3205.914309,2085.4,g,0,
3206.906801,2085.9,g,0,
3207.915704,2086.5,g,0,
3208.908258,2087,g,0,
3209.917244,2087.7,g,0,
3210.909308,2088.2,g,0,
3211.918015,2088.8,g,0,
3212.910632,2089.3,g,0,
3213.919163,2090,g,0,
3214.912423,2090.4,g,0,
3215.921208,2091.1,g,0,
3216.913894,2091.6,g,0,
3217.922023,2092.2,g,0,
3218.91472,2092.8,g,0,
3219.923732,2093.4,g,0,
3220.91564,2094,g,0,
3221.924659,2094.6,g,0,
3222.918385,2095.1,g,0,
3223.926425,2095.7,g,0,
3224.918931,2096.2,g,0,
3225.911536,2096.8,g,0,
3226.920212,2097.4,g,0,
3227.928335,2098,g,0,
3228.921391,2098.5,g,0,
3229.930432,2099.1,g,0,
3230.92254,2099.7,g,0,
3231.915526,2100.2,g,0,
3232.923682,2100.8,g,0,
3233.916753,2101.4,g,0,
3234.924992,2102,g,0,
3235.918113,2102.6,g,0,
3236.927183,2103.1,g,0,
3237.919115,2103.7,g,0,
3238.927725,2104.3,g,0,
3239.920531,2104.8,g,1,
3240.929404,2105.4,g,0,
3241.922128,2106,g,0,
3242.930288,2106.5,g,0,
3243.923461,2107.1,g,0,
3244.931594,2107.6,g,0,
3245.92465,2108.3,g,1,
3246.932866,2108.8,g,0,
3247.926205,2109.4,g,0,
3248.934828,2110,g,0,
3249.927111,2110.5,g,0,
3250.935621,2111.1,g,0,
3251.928846,2111.7,g,0,
3252.936882,2112.2,g,0,
3253.929737,2112.8,g,0,
3254.938802,2113.4,g,0,
3255.930992,2114,g,0,
3256.939974,2114.5,g,0,
3257.93212,2115.1,g,0,
3258.941335,2115.6,g,0,
3259.933392,2116.2,g,0,
3260.942645,2116.8,g,0,
3261.935264,2117.3,g,0,
3262.94369,2117.9,g,0,
3263.936221,2118.5,g,0,
3264.944439,2119,g,0,
3265.937545,2119.6,g,0,
3266.946199,2120.2,g,0,
3267.938376,2120.7,g,0,
3268.947518,2121.3,g,0,
3269.939743,2121.9,g,0,
3270.948114,2122.4,g,0,
3271.941262,2123,g,0,
3272.949551,2123.6,g,0,
3273.942585,2124.2,g,0,
3274.951191,2124.7,g,0,
3275.94434,2125.3,g,0,
3276.952545,2125.9,g,0,
3277.944756,2126.4,g,1,
3278.953778,2127.2,g,0,
3279.94652,2127.6,g,0,
3280.955717,2128.3,g,0,
3281.948351,2128.8,g,0,
3282.956972,2129.4,g,0,
3283.948798,2129.9,g,0,
3284.957973,2130.6,g,0,
3285.950219,2131,g,0,
3286.959565,2131.7,g,0,
3287.952745,2132.2,g,0,
3288.960624,2132.8,g,0,
3289.953901,2133.4,g,0,
3290.961714,2133.9,g,0,
3291.954389,2134.5,g,0,
3292.963066,2135.1,g,0,
3293.956191,2135.6,g,0,
3294.965048,2136.2,g,0,
3295.957163,2136.8,g,0,
3296.965755,2137.3,g,0,
3297.958315,2137.9,g,0,
3298.967725,2138.5,g,0,
3299.96027,2139.1,g,0,
3300.968224,2139.6,g,0,
3301.960873,2140.2,g,0,
3302.969398,2140.7,g,0,
3303.963029,2141.3,g,0,
3304.971071,2141.9,g,0,
3305.963516,2142.4,g,0,
3306.972696,2143,g,0,
3307.964955,2143.6,g,0,
3308.973945,2144.2,g,0,
3309.966159,2144.7,g,0,
3310.975332,2145.3,g,0,
3311.968111,2145.9,g,0,
3312.976698,2146.5,g,0,
3313.969367,2147,g,0,
3314.977451,2147.6,g,0,
3315.971559,2148.1,g,0,
3316.979117,2148.7,g,0,
3317.972192,2149.3,g,0,
3318.979816,2149.9,g,0,
3319.972849,2150.4,g,0,
3320.981966,2151,g,0,
3321.974675,2151.5,g,0,
3322.982801,2152.1,g,1,
3323.975042,2152.7,g,0,
3324.984212,2153.3,g,0,
3325.976931,2153.8,g,0,
3326.985545,2154.4,g,0,
3327.978621,2155,g,0,
3328.986828,2155.5,g,0,
3329.979372,2156.1,g,0,
3330.988327,2156.7,g,0,
3331.980937,2157.2,g,0,
3332.989532,2157.8,g,0,
3333.981872,2158.4,g,0,
3334.974892,2158.9,g,0,
3335.98382,2159.5,g,0,
3336.992018,2160.1,g,0,
3337.984745,2160.6,g,0,
3338.99333,2161.2,g,0,
3339.986213,2161.7,g,0,
3340.978876,2162.3,g,0,
3341.987491,2163,g,0,
3342.980112,2163.5,g,0,
3343.988906,2164.1,g,0,
3344.981601,2164.6,g,0,
3345.989967,2165.3,g,0,
3346.982484,2165.8,g,0,
3347.991326,2166.5,g,0,
3348.984398,2166.9,g,0,
